Lessee Name,Car Mark,FMS Lessee Number,Contract,Contract Expiration,Primary Commodity,CSR,CSL,Commericial,Past Region,2026 Region,Jacketed,Lined,Lining Type,Car Age,Mark,Number,Mark2,Car Type Level 2,Min (no lining),Min w lining,Interior Lining,Rule 88B ,Safety Relief,Service Equipment ,Stub Sill,Tank Thickness,Tank Qualification,Portfolio,Car,Year,Cars & Year,Full/Partial Qual,Reason Shopped,Perform Tank Qual,Scheduled,Current Status,Adjusted Status,Plan Status,AITX Fleet Services of Canada Inc. (Sarnia),AITX Railcar Services LLC (N Kansas City),AITX Mini/Mobile Unit 93 (Mounds),AITX Mobile Headquarters (LaPorte),AITX Mobile Operations (Houston),AITX Railcar Services LLC (Brookhaven),AITX Railcar Services LLC (Bude),AITX Railcar Services LLC (Longview),AITX Railcar Services LLC (Tennille),AITX Repair-KCK MRU (Kansas City),"AITX Repair-Milton, PA MRU","AITX Repair-Sweetwater, TX MRU ",Apache Railway - Snowflake AZ (Snowflake),Blastech Corp (BRANTFORD),"CAD Railway Services (Lachine, Montreal)","CALTRAX, Inc. (Calgary)",CANDO Rail Services (Oakbank),Cathcart (Amarillo) (Amarillo),Cathcart (Elk Mills) (Elk Mills),Cathcart - Hinton (Hinton),Cathcart (Lynchburg) (Lynchburg),Cathcart - Kansas City (Kansas City),Cathcart - Maumee (Maumee),Cathcart Rail - Hastings (Hastings),Curry Rail Services - Hollidaysburg PA (Hollidaysburg),Curry Rail Services Hockley (Hockley),Curry Rail Services Shoshoni (Shoshoni),Eagle Railcar (Cairo),Eagle Railcar (Channelview) (Eastland),Eagle Railcar (DuBois),Eagle Railcar (Elkhart),Eagle Railcar (Fitzgerald),Eagle Railcar (Gordon),Eagle Railcar (Junction City),Eagle Railcar (Longview),Eagle Railcar-Georgetown/Orange (Georgetown),Eagle Railcar Services (Orange),Eagle Railcar Services (Roscoe),Eagle Railcar (Washington),Eagle Railcar (Wichita Falls),"Frit Car and Equipment, Inc. (Brewton)","Frit Car and Equipment, Inc. (Bridgeton)",Greenbrier Repair & Services (Cleburne),Greenbrier Repair & Services (Finley),Greenbrier Repair-Central (Marmaduke),"Greenbrier Rail Services (Omaha, NE)","H.C. Chandler and Son, Inc. (Plantersville)",Iron Horse Rail Services (Beaumont),KRS Katahdin Railcar Services  (Bangor),"Midwest Railcar Repair, Inc. (Brandon (Corson))","PSC Repair (Beaumont, TX)",Procor Limited (N. Van),Procor Limited (Joffre),Procor Limited (Sarnia),"Procor - Transmark (Lethbridge, AB)","Rescar (Savanna, IL)","TLC Rail Services/Inserv-Wright City (Wright City, OK)","TMC Engineering Services (Houston, TX)",TNT Repair Services (Longview),Transco (Texarkana),Transco Rail (Sayre),Transco Railway (Oelwein),"Transco Railway Products, Inc. (Miles City)","Transco-Sheldon, TX (Houston)","Transitech, Inc. (Fordyce)","Trinity Industries, Inc. (Ft. Worth)","Trinity Industries, Inc. (Saginaw)","Trinity Rail Services (Shell Rock, IA)","Trinity Rail - Sunray (Sunray, TX)","Red River Coatings (Nash, TX)",Rescar #380 (Deer Park),"Texana Midway Tank Cleaning (Texarkana, TX)",VLS RECOVERY SERVICES  - Hockley (hockley),Column1,
Arbor Renewables LLC,ACFX095836,2294,009516 0002,5/31/2024,TALL OIL,Kelly Bradley,Heidi Reed,Natalee Swartz,,,Jacketed,Unlined,,29,ACFX,095836,,General Service Tank,2025,2025,,2025,2029,2029,2025,2025,2025,On Lease,Active,2025,ACFX0958362025,Full Qual,RELEASED FROM SRVC,Yes,Planned Shopping,Enroute,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,
Arbor Renewables LLC,ACFX095823,2294,009516 0003,8/31/2024,TALL OIL,Kelly Bradley,Heidi Reed,Natalee Swartz,,,Jacketed,Unlined,,29,ACFX,095823,,General Service Tank,2025,2025,,2025,2029,2029,2025,2025,2025,On Lease,Active,2025,ACFX0958232025,Full Qual,RELEASED FROM SRVC,Yes,Planned Shopping,Enroute,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,
Arbor Renewables LLC,ACFX095833,2294,009516 0003,8/31/2024,TALL OIL,Kelly Bradley,Heidi Reed,Natalee Swartz,,,Jacketed,Unlined,,29,ACFX,095833,,General Service Tank,2025,2025,,2025,2025,2029,2025,2025,2025,On Lease,Active,2025,ACFX0958332025,Full Qual,RELEASED FROM SRVC,Yes,Planned Shopping,To Be Routed,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,
Arbor Renewables LLC,ACFX095837,2294,009516 0003,8/31/2024,TALL OIL,Kelly Bradley,Heidi Reed,Natalee Swartz,,,Jacketed,Unlined,,29,ACFX,095837,,General Service Tank,2025,2025,,2025,2029,2025,2025,2025,2025,On Lease,Active,2025,ACFX0958372025,Full Qual,RELEASED FROM SRVC,Yes,Planned Shopping,Enroute,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,
Arbor Renewables LLC,ACFX095852,2294,009516 0003,8/31/2024,TALL OIL,Kelly Bradley,Heidi Reed,Natalee Swartz,,,Jacketed,Unlined,,29,ACFX,095852,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,ACFX0958522025,Full Qual,RELEASED FROM SRVC,Yes,Planned Shopping,To Be Routed,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,
Arbor Renewables LLC,ACFX095853,2294,009516 0003,8/31/2024,TALL OIL,Kelly Bradley,Heidi Reed,Natalee Swartz,,,Jacketed,Unlined,,29,ACFX,095853,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,ACFX0958532025,Full Qual,RELEASED FROM SRVC,Yes,Planned Shopping,To Be Routed,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,
Arbor Renewables LLC,ACFX095911,2294,009516 0003,8/31/2024,TALL OIL,Kelly Bradley,Heidi Reed,Natalee Swartz,,,Jacketed,Unlined,,29,ACFX,095911,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,ACFX0959112025,Full Qual,RELEASED FROM SRVC,Yes,Planned Shopping,To Be Routed,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,
Arbor Renewables LLC,TCBX261655,2294,009516 0005,12/31/2024,TALL OIL,Kelly Bradley,Heidi Reed,Natalee Swartz,,,Non-Jacketed,Unlined,Unlined Car (Car Unlined),18,TCBX,261655,,Specialty Tank,2025,2025,,2025,2029,2029,2025,2025,2025,Renew 1/1/2025,Active,2025,TCBX2616552025,Full Qual,RELEASED FROM SRVC,Yes,Planned Shopping,To Be Routed,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,
Archer-Daniels-Midland Company,SHQX009603,3573,010038 4100,2/28/2025,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009603,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096032025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2025,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,
Archer-Daniels-Midland Company,SHQX009605,3573,010038 4100,2/28/2025,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009605,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096052025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2025,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,
Archer-Daniels-Midland Company,SHQX009615,3573,010038 4100,2/28/2025,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009615,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096152025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2025,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,
Archer-Daniels-Midland Company,SHQX009618,3573,010038 4100,2/28/2025,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009618,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096182025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2025,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
Archer-Daniels-Midland Company,SHQX009632,3573,010038 4100,2/28/2025,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009632,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096322025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2025,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
Archer-Daniels-Midland Company,SHQX009634,3573,010038 4100,2/28/2025,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009634,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096342025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2025,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
Archer-Daniels-Midland Company,SHQX009635,3573,010038 4100,2/28/2025,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009635,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096352025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2025,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
Archer-Daniels-Midland Company,SHQX009639,3573,010038 4100,2/28/2025,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009639,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096392025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2025,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
Archer-Daniels-Midland Company,SHQX009604,3573,010038 4135,9/30/2027,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009604,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096042025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
Archer-Daniels-Midland Company,SHQX009611,3573,010038 4135,9/30/2027,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009611,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096112025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
Archer-Daniels-Midland Company,SHQX009613,3573,010038 4135,9/30/2027,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009613,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096132025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
Archer-Daniels-Midland Company,SHQX009619,3573,010038 4135,9/30/2027,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009619,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096192025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
Archer-Daniels-Midland Company,SHQX009623,3573,010038 4135,9/30/2027,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009623,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096232025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
Archer-Daniels-Midland Company,SHQX009625,3573,010038 4135,9/30/2027,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009625,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096252025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
Archer-Daniels-Midland Company,SHQX009633,3573,010038 4135,9/30/2027,VEGETABLE OILS,Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009633,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0096332025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
Ascend Performance Materials Operations LLC,SHPX205321,2316,09189R 0009,12/31/2028,FORMALDEHYDE SOLUTION,Marilynn Easton,Erica Neyrinck,John Kent,,,Non-Jacketed,Lined,Plasite 3070 (High Bake Phenolic / Voc),22,SHPX,205321,,General Service Tank,2022,2022,2025,2022,2022,2022,2022,2025,2022,On Lease,Active,2025,SHPX2053212025,Full Qual,TANK QUALIFICATION,Yes,Need Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
Asphalt Materials,ACFX095948,1102,009225 0004,4/30/2026,"ASPHALT, LIQUID",Marilynn Easton,Erica Neyrinck,Hallie Meagher,,,Jacketed,Unlined,,29,ACFX,095948,,Specialty Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,ACFX0959482025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2026,,,,,,,,,,,,,,,,,,,,,,,,9/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/1/2025,
Austin Powder Company,SHPX207405,0645,009138 0003,6/30/2028,AMMONIUM NITRATE SOLUTION,Kelly Bradley,Heidi Reed,Natalee Swartz,,,Non-Jacketed,Lined,Plasite 9573 (Epoxy / Epoxy),19,SHPX,207405,,General Service Tank,2026,2025,2025,2026,2028,2028,2026,2028,2026,On Lease,Active,2025,SHPX2074052025,Partial Qual,LINING INSPECTION,Yes,Need Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
Axiall Corp.,SHPX220750,1988,009083 0006,10/31/2022,TRICHLOROETHYLENE,Linda Vanden Berg,Cortney Zemanski,Jerry Sagehorn,,,Non-Jacketed,Lined,Plasite 3070L (High Bake Phenolic),25,SHPX,220750,,Pressure Tank,2025,2025,,2025,2033,2033,2033,2025,2025,On Lease,Active,2025,SHPX2207502025,Full Qual,TANK QUALIFICATION,Yes,Need Shopping,To Be Routed,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
BASF Corporation,SHQX051490,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051490,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0514902025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2030,,,,,,,6/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/1/2025,
BASF Corporation,SHQX051492,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051492,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0514922025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,
BASF Corporation,SHQX051504,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051504,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515042025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Enroute,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,
BASF Corporation,SHQX051510,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051510,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515102025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,
BASF Corporation,SHQX051512,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051512,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515122025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,
BASF Corporation,SHQX051518,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051518,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515182025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2025,
BASF Corporation,SHQX051519,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051519,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515192025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
BASF Corporation,SHQX051520,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051520,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515202025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
BASF Corporation,SHQX051521,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051521,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515212025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,2/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/28/2025,
BASF Corporation,SHQX051527,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051527,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515272025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2030,,,,,,,3/3/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/3/2025,
BASF Corporation,SHQX051528,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051528,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515282025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2030,,,,,,,4/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2025,
BASF Corporation,SHQX051532,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051532,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515322025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,3/16/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/16/2025,
BASF Corporation,SHQX051535,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051535,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515352025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
BASF Corporation,SHQX051551,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051551,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515512025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2030,,,,,,,4/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2025,
BASF Corporation,SHQX051566,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051566,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515662025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
BASF Corporation,SHQX051568,0153,009146 0114,3/31/2030,"MONOMETHYLAMINE, ANHYDROUS",Cyndie Sansone,Katelyn Monteith,Mark DePaul,,,Jacketed,Unlined,,9,SHQX,051568,,Pressure Tank,2025,2025,,2025,2025,2025,2025,2030,2025,On Lease,Active,2025,SHQX0515682025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2030,,,,,,,5/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/1/2025,
